Description,GTINShipDate,Quantity
40lb Jumbo,11/9/2017,1
"55"" Bin Giant",11/9/2017,1
40lb 65ct,11/9/2017,1
40lb 55ct Sysco/FP,11/9/2017,1
18kg (150-300g),11/9/2017,1
40lb 35ct Sysco/FP,11/9/2017,1
40lb 45ct Sysco/FP,11/9/2017,1
SHP Bin - Medium,11/9/2017,1
6kg (300-450g)L1,11/9/2017,1
6kg (450-600g)L2,11/10/2017,1
6kg (300-450g)L1,11/10/2017,1
40lb 45ct,11/10/2017,1
40lb 75ct Sysco/FP,11/10/2017,1
500kg Class 2,11/10/2017,1
40lb 55ct,11/10/2017,1
Micro 20lb 34ct FL,11/10/2017,1
18kg (150-300g),11/10/2017,1
"55"" Bin Giant",11/10/2017,1
500kg Giant,11/10/2017,1
40lb 90ct,11/10/2017,1
40lb 65ct,11/10/2017,1
6kg (600-800g),11/10/2017,1
18kg (100-150g),11/10/2017,1
SHP Bin - Medium,11/10/2017,1
40lb 50ct,11/10/2017,1
Plastic Bulk Giants,11/10/2017,1
40lb 90ct,11/11/2017,1
40lb 55ct Sysco/FP,11/11/2017,1
40lb 75ct Sysco/FP,11/11/2017,1
40lb Spc-Purple,11/11/2017,1
18kg (600-800g),11/11/2017,1
40lb 55ct,11/11/2017,1
40lb 65ct,11/11/2017,1
40lb Marble Mix,11/11/2017,1
40lb #2 Sysco/FP,11/11/2017,1
40lb Med Sysco/FP,11/13/2017,1
40lb 75ct Sysco/FP,11/13/2017,1
40lb 90ct,11/13/2017,1
Micro 20lb 34ct FL,11/13/2017,1
"55"" Bin Giant",11/13/2017,1
Micro 20lb 25ct,11/13/2017,1
40lb 100ct,11/13/2017,1
40lb 50ct,11/13/2017,1
40lb Jmbo Sysco/FP,11/13/2017,1
40lb 38-40ct,11/14/2017,1
40lb 25-28ct - CV,11/14/2017,1
6kg (450-600g)L2,11/14/2017,1
Micro 20lb 34ct FL,11/14/2017,1
40lb Med Sysco/FP,11/14/2017,1
40lb 75ct Sysco/FP,11/14/2017,1
40lb 45ct,11/14/2017,1
40lb 35ct Sysco/FP,11/14/2017,1
40lb No 1 - TFM,11/14/2017,1
12ct Steam Bags,11/14/2017,1
20lb Spec - Bonita No 1,11/14/2017,1
40lb #2 Sysco/FP,11/14/2017,1
20lb Spec - Bonita No 1,11/15/2017,1
18kg (150-300g),11/15/2017,1
40lb 55ct,11/15/2017,1
40lb Fingerling,11/15/2017,1
40lb 75ct Sysco/FP,11/15/2017,1
Plastic Bulk Giants,11/15/2017,1
40lb 65ct,11/15/2017,1
40lb 45ct Sysco/FP,11/15/2017,1
Micro 20lb 34ct FL,11/15/2017,1
40lb Spc-Purple,11/15/2017,1
18kg (100-150g),11/15/2017,1
40lb 55ct Sysco/FP,11/15/2017,1
Micro - 6Kg (24ct),11/15/2017,1
"55"" Bin Giant",11/15/2017,1
6kg (450-600g)L2,11/15/2017,1
40lb 90ct,11/15/2017,1
40lb 40-50ct - CV,11/15/2017,1
40lb 75ct Sysco/FP,11/16/2017,1
40lb 35ct Sysco/FP,11/16/2017,1
40lb Jmbo Sysco/FP,11/16/2017,1
40lb Jumbo,11/16/2017,1
6kg (300-450g)L1,11/16/2017,1
40lb 55ct Sysco/FP,11/16/2017,1
40lb #2 Sysco/FP,11/16/2017,1
6kg (150-300g),11/16/2017,1
12/3lb Bags,11/16/2017,1
40lb Fingerling,11/16/2017,1
40lb 45ct,11/16/2017,1
40lb 90ct,11/16/2017,1
Micro 20lb 34ct FL,11/16/2017,1
40lb 50ct,11/16/2017,1
40lb Medium,11/16/2017,1
40lb 65ct,11/16/2017,1
"55"" Bin Giant",11/16/2017,1
40lb 85-90ct Sy/FP,11/16/2017,1
40lb 110ct,11/16/2017,1
"55"" Bin Giant",11/17/2017,1
40lb 85-90ct Sy/FP,11/17/2017,1
6kg (300-450g)L1,11/17/2017,1
500kg Class 2,11/17/2017,1
Pickouts - Plastic,11/17/2017,1
40lb Med Sysco/FP,11/17/2017,1
20lb Fingerling,11/17/2017,1
6kg (150-300g),11/17/2017,1
18kg (100-150g),11/17/2017,1
40lb 75ct Sysco/FP,11/17/2017,1
40lb 55ct,11/17/2017,1
40lb 50ct,11/17/2017,1
40lb Jmbo Sysco/FP,11/17/2017,1
Plastic Bulk Giants,11/17/2017,1
6kg (450-600g)L2,11/17/2017,1
40lb 55ct Sysco/FP,11/18/2017,1
"55"" Bin Giant",11/18/2017,1
20lb Fingerling,11/18/2017,1
40lb 65ct Sysco/FP,11/18/2017,1
40lb 70ct,11/18/2017,1
40lb 85-90ct Sy/FP,11/18/2017,1
12/3lb Bags,11/18/2017,1
Pickouts - Plastic,11/18/2017,1
Micro 20lb 34ct FL,11/18/2017,1
40lb 50ct,11/18/2017,1
40lb #2 Sysco/FP,11/18/2017,1
18kg (600-800g),11/18/2017,1
40lb 35ct Sysco/FP,11/18/2017,1
40lb Fingerling,11/18/2017,1
40lb 65ct,11/18/2017,1
Plastic Bulk Giants,11/20/2017,1
6kg (300-450g)L1,11/20/2017,1
40lb 90ct,11/20/2017,1
"55"" Bin Giant",11/20/2017,1
40lb 70ct,11/20/2017,1
18kg (600-800g),11/21/2017,1
18kg (150-300g),11/21/2017,1
20lb Fingerling,11/21/2017,1
40lb 90ct,11/21/2017,1
40lb 70ct,11/21/2017,1
6kg (450-600g)L2,11/21/2017,1
40lb 50ct,11/21/2017,1
40lb 85-90ct Sy/FP,11/21/2017,1
40lb 75ct Sysco/FP,11/21/2017,1
40lb 65ct Sysco/FP,11/21/2017,1
20lb Spec - Bonita No 1,11/21/2017,1
"55"" Bin Giant",11/21/2017,1
500kg Class 2,11/21/2017,1
40lb No 1,11/21/2017,1
40lb 45ct Sysco/FP,11/21/2017,1
Micro - 6Kg (24ct),11/21/2017,1
40lb No 1,11/22/2017,1
6kg (450-600g)L2,11/22/2017,1
40lb 90ct,11/22/2017,1
40lb #2 Sysco/FP,11/22/2017,1
12/3lb Bags,11/22/2017,1
40lb 75ct Sysco/FP,11/22/2017,1
40lb 50ct,11/22/2017,1
"55"" Bin Giant",11/22/2017,1
18kg (600-800g),11/22/2017,1
40lb 55ct,11/22/2017,1
500kg Class 2,11/22/2017,1
500kg Spc - Purple ,11/22/2017,1
40lb 45ct Sysco/FP,11/22/2017,1
18kg (100-150g),11/22/2017,1
6kg Spec-Purple,11/22/2017,1
40lb 65ct,11/22/2017,1
40lb 45ct,11/22/2017,1
Micro 20lb 30ct,11/24/2017,1
40lb 45ct,11/24/2017,1
40lb 65ct,11/24/2017,1
40lb 55ct Sysco/FP,11/24/2017,1
40lb #2 Sysco/FP,11/24/2017,1
40lb 45ct Sysco/FP,11/24/2017,1
40lb 90ct,11/24/2017,1
40lb Jumbo,11/24/2017,1
"55"" Bin Giant",11/24/2017,1
40lb Bonita (White),11/24/2017,1
40lb 55ct,11/24/2017,1
40lb Med Sysco/FP,11/24/2017,1
40lb 65ct Sysco/FP,11/24/2017,1
20lb Fingerling,11/24/2017,1
40lb 55ct Sysco/FP,11/27/2017,1
HP StkHse (12-16oz),11/27/2017,1
40lb 45ct,11/27/2017,1
20lb Fingerling,11/27/2017,1
40lb 50ct,11/27/2017,1
40lb 65ct,11/27/2017,1
40lb 75ct Sysco/FP,11/27/2017,1
"55"" Bin Giant",11/27/2017,1
40lb 90ct,11/27/2017,1
20lb Spec - Bonita No 1,11/27/2017,1
40lb 65ct Sysco/FP,11/27/2017,1
40lb Organic,11/28/2017,1
"36""Pickouts(2.5""-4.5"")",11/28/2017,1
40lb 45ct,11/29/2017,1
20lb Spec - Bonita No 1,11/29/2017,1
20lb No.1 (20ct),11/29/2017,1
40lb 45ct Sysco/FP,11/29/2017,1
18kg (100-150g),11/29/2017,1
Tray Pack - 4 pk 12 ct,11/29/2017,1
18kg (600-800g),11/29/2017,1
Plastic Bulk Giants,11/29/2017,1
"55"" Bin Giant",11/29/2017,1
500kg (150-300g),11/29/2017,1
Pickouts - Plastic,11/29/2017,1
Micro - 6Kg (24ct),11/29/2017,1
Micro 20lb 34ct FL,11/29/2017,1
40lb 55ct,11/29/2017,1
500kg Spc - Purple ,11/30/2017,1
40lb #2 Sysco/FP,11/30/2017,1
40lb 50ct,11/30/2017,1
40lb 70ct,11/30/2017,1
500kg Spc-Purple Mix,11/30/2017,1
500kg (150-300g),11/30/2017,1
"55"" Bin Giant",11/30/2017,1
18kg (100-150g),11/30/2017,1
40lb 65ct Sysco/FP,11/30/2017,1
40lb 55ct,11/30/2017,1
500kg (300-800g),11/30/2017,1
40lb 90ct,11/30/2017,1
6kg Spec-Purple,12/1/2017,1
40lb Spec-Murasaki Mix,12/1/2017,1
40lb 50ct,12/1/2017,1
500kg (150-300g),12/1/2017,1
500kg Class 2,12/1/2017,1
40lb 100ct,12/1/2017,1
6kg (300-450g)L1,12/1/2017,1
40lb 70-80ct - CV,12/1/2017,1
40lb Spc-Purple,12/1/2017,1
40lb Bonita (White),12/1/2017,1
40lb 55ct Sysco/FP,12/1/2017,1
40lb Spec-Burgundy,12/1/2017,1
40lb 70ct,12/1/2017,1
"55"" Bin Giant",12/1/2017,1
Pickouts - Plastic,12/1/2017,1
40lb 40-50ct - CV,12/1/2017,1
20lb No.1 (20ct),12/1/2017,1
40lb 35ct Sysco/FP,12/1/2017,1
500kg Spc-Purple Mix,12/1/2017,1
500kg Bonita Sm/Med,12/1/2017,1
40lb 55ct,12/1/2017,1
40lb 75ct Sysco/FP,12/1/2017,1
6kg (450-600g)L2,12/1/2017,1
Micro 20lb 34ct FL,12/1/2017,1
40lb 90ct,12/4/2017,1
40lb 65ct,12/4/2017,1
500kg Class 2,12/4/2017,1
40lb 50ct,12/4/2017,1
40lb Jumbo,12/4/2017,1
40lb 70ct,12/4/2017,1
40lb Organic,12/4/2017,1
40lb Fingerling,12/4/2017,1
40lb #1 Sysco/FP,12/4/2017,1
40lb Spc-Purple,12/4/2017,1
40lb 85-90ct Sy/FP,12/4/2017,1
40lb Med Sysco/FP,12/4/2017,1
"36""Pickouts(2.5""-4.5"")",12/4/2017,1
"55"" Bin Giant",12/4/2017,1
18kg (600-800g),12/5/2017,1
40lb No 1,12/5/2017,1
40lb 90ct,12/5/2017,1
40lb 85-90ct Sy/FP,12/5/2017,1
6kg (300-450g)L1,12/5/2017,1
18kg (150-300g),12/5/2017,1
Micro 20lb 34ct FL,12/5/2017,1
Micro - 6Kg (24ct),12/6/2017,1
20lb No.1 (20ct),12/6/2017,1
40lb 90ct,12/6/2017,1
20lb Spec - Bonita No 1,12/6/2017,1
Tray Pack - 4 pk 12 ct,12/6/2017,1
40lb 40-50ct - CV,12/7/2017,1
40lb No 1,12/7/2017,1
40lb 85-90ct Sy/FP,12/7/2017,1
40lb Bonita (White),12/7/2017,1
40lb #2 Sysco/FP,12/7/2017,1
HP StkHse (12-16oz),12/7/2017,1
40lb 45ct Sysco/FP,12/7/2017,1
"55"" Bin Giant",12/7/2017,1
40lb 90ct,12/7/2017,1
Micro 20lb 34ct FL,12/8/2017,1
40lb No 1,12/8/2017,1
40lb Jumbo,12/8/2017,1
40lb 90ct,12/8/2017,1
40lb 45ct Sysco/FP,12/8/2017,1
20lb Fingerling,12/8/2017,1
40lb 75ct Sysco/FP,12/8/2017,1
40lb 55ct Sysco/FP,12/8/2017,1
40lb Spc-Purple,12/8/2017,1
40lb Marble Mix,12/8/2017,1
40lb 55ct,12/8/2017,1
40lb #2 Sysco/FP,12/8/2017,1
40lb Jmbo Sysco/FP,12/8/2017,1
40lb 85-90ct Sy/FP,12/8/2017,1
"55"" Bin Giant",12/8/2017,1
40lb Fingerling,12/8/2017,1
40lb 45ct,12/8/2017,1
40lb Organic,12/8/2017,1
Pickouts - Plastic,12/8/2017,1
40lb Organic,12/11/2017,1
40lb Fingerling,12/11/2017,1
40lb 55ct,12/11/2017,1
40lb 90ct,12/11/2017,1
40lb 45ct,12/11/2017,1
40lb 65ct Sysco/FP,12/11/2017,1
40lb Jmbo Sysco/FP,12/11/2017,1
40lb 65ct,12/11/2017,1
12/3lb Bags,12/11/2017,1
"55"" Bin Giant",12/11/2017,1
40lb 50ct,12/11/2017,1
40lb No 1,12/11/2017,1
Pickouts - Plastic,12/11/2017,1
40lb Jumbo,12/11/2017,1
40lb 110ct,12/12/2017,1
"55"" Bin Giant",12/12/2017,1
20lb Organic-#1,12/13/2017,1
Pickouts - Plastic,12/13/2017,1
Micro - 6Kg (24ct),12/13/2017,1
20lb Spec - Bonita No 1,12/13/2017,1
20lb #1,12/13/2017,1
Tray Pack - 4 pk 12 ct,12/13/2017,1
40lb Jumbo,12/13/2017,1
"55"" Bin Giant",12/13/2017,1
40lb No 1,12/13/2017,1
Micro 20lb 34ct FL,12/13/2017,1
12ct Steam Bags,12/14/2017,1
40lb 100ct,12/14/2017,1
40lb Spc-Purple,12/14/2017,1
40lb 70ct,12/14/2017,1
Micro 20lb 34ct FL,12/14/2017,1
40lb 55ct,12/14/2017,1
40lb No 1,12/14/2017,1
"55"" Bin Giant",12/14/2017,1
40lb 65ct Sysco/FP,12/14/2017,1
40lb 90ct,12/14/2017,1
40lb Fingerling,12/14/2017,1
12/3lb Bags,12/14/2017,1
40lb Bonita (White),12/14/2017,1
40lb 70-80ct - CV,12/15/2017,1
40lb 85-90ct Sy/FP,12/15/2017,1
40lb 45ct,12/15/2017,1
40lb 40-50ct - CV,12/15/2017,1
40lb 45ct Sysco/FP,12/15/2017,1
40lb Spc-Purple,12/15/2017,1
"55"" Bin Giant",12/15/2017,1
40lb Fingerling,12/15/2017,1
40lb 65ct Sysco/FP,12/15/2017,1
40lb 65-85ct,12/15/2017,1
40lb Jumbo,12/15/2017,1
40lb 90ct,12/15/2017,1
40lb Organic,12/15/2017,1
40lb 55ct,12/15/2017,1
Plastic Bulk Giants,12/15/2017,1
40lb 25-28ct - CV,12/15/2017,1
40lb Marble Mix,12/15/2017,1
12ct Steam Bags,12/15/2017,1
40lb Jmbo Sysco/FP,12/15/2017,1
500kg (300-800g),12/18/2017,1
40lb Jumbo,12/18/2017,1
"55"" Bin Giant",12/18/2017,1
500kg (150-300g),12/18/2017,1
12/3lb Bags,12/18/2017,1
40lb Bonita (White),12/18/2017,1
18kg (100-150g),12/18/2017,1
40lb 70ct,12/18/2017,1
40lb 90ct,12/18/2017,1
SHP Bin - Mix,12/18/2017,1
40lb 40-50ct - CV,12/18/2017,1
40lb 85-90ct Sy/FP,12/18/2017,1
40lb Spc-Purple,12/18/2017,1
Pickouts - Plastic,12/18/2017,1
40lb 45ct,12/18/2017,1
40lb 70ct,12/19/2017,1
40lb Jmbo Sysco/FP,12/19/2017,1
40lb 90ct,12/19/2017,1
SHP Bin - Mix,12/19/2017,1
500kg (300-800g),12/19/2017,1
40lb #2 Sysco/FP,12/19/2017,1
40lb 35ct Sysco/FP,12/19/2017,1
500kg (150-300g),12/19/2017,1
40lb 45ct,12/19/2017,1
40lb Jumbo,12/19/2017,1
18kg (100-150g),12/19/2017,1
"55"" Bin Giant",12/19/2017,1
40lb 35ct Sysco/FP,12/20/2017,1
20lb Spec - Bonita No 1,12/20/2017,1
6kg (300-450g)L1,12/20/2017,1
40lb 55ct,12/20/2017,1
Micro 20lb 34ct FL,12/20/2017,1
"55"" Bin Giant",12/20/2017,1
20lb #1,12/20/2017,1
40lb 45ct Sysco/FP,12/20/2017,1
40lb 45ct,12/20/2017,1
18kg (600-800g),12/20/2017,1
Micro - 6Kg (24ct),12/20/2017,1
"55"" Bin Giant",12/21/2017,1
6kg (300-450g)L1,12/21/2017,1
40lb 45ct Sysco/FP,12/21/2017,1
18kg (100-150g),12/21/2017,1
40lb 55ct,12/21/2017,1
6kg (450-600g)L2,12/21/2017,1
40lb 45ct,12/21/2017,1
40lb 65ct,12/21/2017,1
SHP Bin - Mix,12/21/2017,1
40lb 70ct,12/21/2017,1
40lb 90ct,12/21/2017,1
12/3lb Bags,12/21/2017,1
40lb Fingerling,12/21/2017,1
40lb Jumbo,12/22/2017,1
Pickouts - Plastic,12/22/2017,1
40lb 55ct Sysco/FP,12/22/2017,1
40lb 75ct Sysco/FP,12/22/2017,1
40lb 65ct Sysco/FP,12/22/2017,1
40lb Med Sysco/FP,12/22/2017,1
40lb Fingerling,12/22/2017,1
40lb #2 Sysco/FP,12/22/2017,1
40lb 85-90ct Sy/FP,12/22/2017,1
40lb Jmbo Sysco/FP,12/22/2017,1
40lb Murasaki #1,12/26/2017,1
40lb 65ct,12/26/2017,1
40lb 85-90ct Sy/FP,12/26/2017,1
40lb 55ct Sysco/FP,12/26/2017,1
40lb Jmbo Sysco/FP,12/26/2017,1
40lb Spc-Purple,12/26/2017,1
"55"" Bin Giant",12/26/2017,1
40lb 30ct,12/26/2017,1
40lb 70-80ct - CV,12/26/2017,1
40lb No 1,12/26/2017,1
Micro 20lb 30ct,12/26/2017,1
40lb Organic,12/26/2017,1
Pickouts - Plastic,12/26/2017,1
40lb 33ct,12/26/2017,1
40lb 90ct,12/26/2017,1
40lb 45ct,12/26/2017,1
40lb Jumbo,12/26/2017,1
12/3lb Bags,12/26/2017,1
40lb 45ct Sysco/FP,12/26/2017,1
40lb #2 Sysco/FP,12/26/2017,1
40lb Fingerling,12/26/2017,1
20lb Spec - Bonita No 1,12/27/2017,1
20lb No.1 (20ct),12/27/2017,1
500kg (150-300g),12/27/2017,1
Tray Pack - 4 pk 12 ct,12/27/2017,1
Micro - 6Kg (24ct),12/27/2017,1
20lb #1,12/27/2017,1
40lb Med Sysco/FP,12/27/2017,1
6kg (300-450g)L1,12/27/2017,1
40lb 55ct Sysco/FP,12/28/2017,1
40lb 70ct,12/28/2017,1
40lb Med Sysco/FP,12/28/2017,1
40lb 55ct,12/28/2017,1
"55"" Bin Giant",12/28/2017,1
40lb 65-85ct,12/28/2017,1
40lb No 1,12/28/2017,1
Plastic Bulk Giants,12/28/2017,1
40lb Jmbo Sysco/FP,12/28/2017,1
40lb 45ct,12/28/2017,1
10lb #1,12/28/2017,1
40lb 45ct Sysco/FP,12/28/2017,1
40lb Jumbo,12/28/2017,1
40lb Jumbo,12/29/2017,1
40lb 85-90ct Sy/FP,12/29/2017,1
40lb 38-40ct - CV,12/29/2017,1
40lb 45ct Sysco/FP,12/29/2017,1
40lb 40-50ct - CV,12/29/2017,1
40lb 65-85ct,12/29/2017,1
40lb #2 Sysco/FP,12/29/2017,1
20lb Fingerling,12/29/2017,1
40lb 55ct Sysco/FP,12/29/2017,1
"55"" Bin Giant",12/29/2017,1
40lb 65ct Sysco/FP,12/29/2017,1
40lb 65ct,12/29/2017,1
40lb Marble Mix,12/29/2017,1
40lb 55ct,12/29/2017,1
Tray Pack - 4 pk 12 ct,12/29/2017,1
40lb Bonita (White),12/29/2017,1
40lb 70-80ct - CV,12/29/2017,1
HP StkHse (12-16oz),12/29/2017,1
40lb 50ct,12/29/2017,1
40lb 25-28ct - CV,12/29/2017,1
40lb Fingerling,12/29/2017,1
500kg (100-150g),12/30/2017,1
40lb 55ct Sysco/FP,12/30/2017,1
500kg (150-300g),12/30/2017,1
40lb No 1,1/2/2018,1
40lb 100ct,1/2/2018,1
40lb Jumbo,1/2/2018,1
40lb 65-85ct,1/2/2018,1
12ct Steam Bags,1/2/2018,1
40lb 45ct Sysco/FP,1/2/2018,1
40lb 55ct Sysco/FP,1/2/2018,1
12/3lb Bags,1/2/2018,1
40lb 90ct,1/2/2018,1
40lb 65ct Sysco/FP,1/2/2018,1
40lb Bonita (White),1/2/2018,1
40lb #2 Sysco/FP,1/2/2018,1
Tray Pack - 4 pk 12 ct,1/2/2018,1
Micro 20lb 34ct FL,1/2/2018,1
Micro 20lb 25ct,1/2/2018,1
Micro - 6Kg (24ct),1/3/2018,1
40lb No 1,1/3/2018,1
Micro 20lb 34ct FL,1/3/2018,1
40lb 65-85ct,1/3/2018,1
20lb Spec - Bonita No 1,1/3/2018,1
40lb 45ct,1/3/2018,1
40lb Spc-Purple,1/3/2018,1
40lb 90ct,1/3/2018,1
Tray Pack - 4 pk 12 ct,1/3/2018,1
"55"" Bin Giant",1/3/2018,1
40lb Jumbo,1/3/2018,1
20lb No.1 (20ct),1/3/2018,1
40lb 55ct,1/3/2018,1
20lb #1,1/3/2018,1
40lb 65-85ct,1/4/2018,1
40lb 65ct,1/4/2018,1
40lb 45ct,1/4/2018,1
40lb 50ct,1/4/2018,1
"55"" Bin Giant",1/4/2018,1
40lb 70-80ct - CV,1/4/2018,1
40lb 70ct,1/4/2018,1
40lb 55ct,1/4/2018,1
40lb 65ct Sysco/FP,1/5/2018,1
"55"" Bin Giant",1/5/2018,1
20lb Fingerling,1/5/2018,1
40lb Marble Mix,1/5/2018,1
40lb 55ct,1/5/2018,1
40lb #2 Sysco/FP,1/5/2018,1
Micro 20lb 34ct FL,1/5/2018,1
Pickouts - Plastic,1/5/2018,1
Plastic Bulk Giants,1/5/2018,1
40lb 90ct,1/5/2018,1
40lb No 1,1/5/2018,1
40lb Fingerling,1/5/2018,1
40lb Bonita (White),1/5/2018,1
10lb #1,1/6/2018,1
40lb 33ct,1/8/2018,1
40lb 110ct,1/8/2018,1
500kg Class 2,1/8/2018,1
"36""Pickouts(2.5""-4.5"")",1/8/2018,1
40lb #2 Sysco/FP,1/8/2018,1
40lb 85-90ct Sy/FP,1/8/2018,1
40lb 65ct Sysco/FP,1/8/2018,1
Pickouts - Plastic,1/8/2018,1
40lb 45ct Sysco/FP,1/8/2018,1
18kg (100-150g),1/8/2018,1
"55"" Bin Giant",1/8/2018,1
Micro 20lb 30ct,1/9/2018,1
12/3lb Bags,1/9/2018,1
40lb No 1,1/9/2018,1
40lb Jumbo,1/9/2018,1
"55"" Bin Giant",1/9/2018,1
500kg (150-300g),1/9/2018,1
Pickouts - Plastic,1/9/2018,1
6kg (300-450g)L1,1/9/2018,1
40lb Organic,1/9/2018,1
Plastic Bulk Giants,1/9/2018,1
6kg (450-600g)L2,1/9/2018,1
40lb 65-85ct,1/9/2018,1
40lb 45ct,1/9/2018,1
40lb 90ct,1/9/2018,1
"Murasaki(1.5""-3.5"") Plastic",1/10/2018,1
Micro 20lb 34ct FL,1/10/2018,1
40lb Jumbo,1/10/2018,1
18kg (150-300g),1/10/2018,1
"55"" Bin Giant",1/10/2018,1
Plastic Bulk Giants,1/10/2018,1
40lb 90ct,1/10/2018,1
6kg (450-600g)L2,1/10/2018,1
20lb No.1 (20ct),1/10/2018,1
40lb 50ct,1/10/2018,1
Tray Pack - 4 pk 12 ct,1/10/2018,1
40lb No 1,1/10/2018,1
20lb Spec - Bonita No 1,1/10/2018,1
18kg (600-800g),1/10/2018,1
Micro - 6Kg (24ct),1/10/2018,1
40lb Spc-Purple,1/10/2018,1
6kg (300-450g)L1,1/10/2018,1
40lb Murasaki Med,1/11/2018,1
40lb 70ct,1/11/2018,1
Micro 20lb 34ct FL,1/11/2018,1
40lb Murasaki Jumbo,1/11/2018,1
20lb Fingerling,1/11/2018,1
40lb 50ct,1/11/2018,1
40lb Murasaki #1,1/11/2018,1
40lb 65ct,1/11/2018,1
12/3lb Bags,1/11/2018,1
"55"" Bin Giant",1/11/2018,1
40lb 65-85ct,1/11/2018,1
40lb No 1,1/11/2018,1
HP StkHse (12-16oz),1/11/2018,1
40lb 90ct,1/11/2018,1
40lb Jumbo,1/11/2018,1
40lb Bonita (White),1/11/2018,1
Pickouts - Plastic,1/11/2018,1
SHP Bin - Mix,1/12/2018,1
40lb 70ct,1/12/2018,1
12/3lb Bags,1/12/2018,1
40lb 85-90ct Sy/FP,1/12/2018,1
18kg (100-150g),1/12/2018,1
40lb 55ct Sysco/FP,1/12/2018,1
40lb 90ct,1/12/2018,1
40lb Jumbo,1/12/2018,1
40lb Spec-Burgundy,1/12/2018,1
"55"" Bin Giant",1/12/2018,1
40lb Jmbo Sysco/FP,1/12/2018,1
40lb #2 Sysco/FP,1/12/2018,1
40lb 55ct,1/12/2018,1
500kg Class 2,1/12/2018,1
500kg Giant,1/12/2018,1
6kg (450-600g)L2,1/12/2018,1
40lb Marble Mix,1/12/2018,1
SHP Bin - Medium,1/12/2018,1
40lb No 1 - TFM,1/12/2018,1
500kg Field Run,1/12/2018,1
500kg (150-300g),1/12/2018,1
500kg Spc-Purple Mix,1/12/2018,1
18kg (150-300g),1/12/2018,1
500kg (100-150g),1/12/2018,1
40lb 45ct Sysco/FP,1/12/2018,1
40lb 40-50ct - CV,1/12/2018,1
6kg (600-800g),1/12/2018,1
Plastic Bulk Giants,1/12/2018,1
Micro 20lb 25ct,1/12/2018,1
40lb Bonita (White),1/12/2018,1
Micro 20lb 30ct,1/12/2018,1
500kg Bonita Sm/Med,1/12/2018,1
Tray Pack - 4 pk 12 ct,1/12/2018,1
18kg (600-800g),1/12/2018,1
Micro - 6Kg (24ct),1/12/2018,1
500kg (220g-260g),1/12/2018,1
20lb Fingerling,1/12/2018,1
10lb #1,1/12/2018,1
SHP - Giant,1/12/2018,1
40lb Med Sysco/FP,1/12/2018,1
500kg (600-800g),1/12/2018,1
"36""Pickouts(2.5""-4.5"")",1/12/2018,1
40lb 65ct Sysco/FP,1/12/2018,1
40lb 65ct,1/12/2018,1
40lb 75ct,1/12/2018,1
40lb 75ct Sysco/FP,1/12/2018,1
40lb 35ct Sysco/FP,1/12/2018,1
Micro 20lb 34ct FL,1/12/2018,1
40lb Spc-Purple,1/12/2018,1
40lb 50ct,1/12/2018,1
6kg (300-450g)L1,1/12/2018,1
6kg Spec-Purple,1/12/2018,1
40lb No 1,1/12/2018,1
40lb 38-40ct,1/12/2018,1
20lb No.1 (20ct),1/12/2018,1
500kg (300-800g),1/12/2018,1
40lb 45ct,1/12/2018,1
Pickouts - Plastic,1/12/2018,1
SHP Bin - Small,1/12/2018,1
6kg (450-600g)L2,1/13/2018,1
"36""Pickouts(2.5""-4.5"")",1/13/2018,1
500kg (150-300g),1/13/2018,1
40lb Med Sysco/FP,1/13/2018,1
18kg (100-150g),1/13/2018,1
500kg (100-150g),1/13/2018,1
6kg (300-450g)L1,1/13/2018,1
500kg (220g-260g),1/13/2018,1
40lb 35ct Sysco/FP,1/13/2018,1
40lb 70ct,1/15/2018,1
40lb Spc-Purple,1/15/2018,1
6kg (300-450g)L1,1/15/2018,1
40lb Organic,1/15/2018,1
40lb No 1,1/15/2018,1
40lb 45ct,1/15/2018,1
40lb Jmbo Sysco/FP,1/15/2018,1
40lb 65-85ct,1/15/2018,1
Micro 20lb 34ct FL,1/15/2018,1
12/3lb Bags,1/15/2018,1
20lb Fingerling,1/15/2018,1
40lb Jumbo,1/15/2018,1
HP StkHse (12-16oz),1/15/2018,1
40lb 45ct Sysco/FP,1/15/2018,1
6kg (450-600g)L2,1/15/2018,1
18kg (600-800g),1/15/2018,1
40lb 30ct,1/15/2018,1
40lb 65ct Sysco/FP,1/15/2018,1
40lb 85-90ct Sy/FP,1/15/2018,1
Pickouts - Plastic,1/15/2018,1
Micro 20lb 30ct,1/15/2018,1
"55"" Bin Giant",1/15/2018,1
40lb Fingerling,1/15/2018,1
40lb 65ct,1/15/2018,1
40lb 90ct,1/15/2018,1
40lb 50ct,1/16/2018,1
"36""Pickouts(2.5""-4.5"")",1/16/2018,1
40lb 55ct Sysco/FP,1/16/2018,1
12ct Steam Bags,1/16/2018,1
500kg (300-450g),1/16/2018,1
18kg (100-150g),1/16/2018,1
"55"" Bin Giant",1/16/2018,1
40lb 45ct,1/16/2018,1
Pickouts - Plastic,1/16/2018,1
500kg Giant,1/16/2018,1
500kg Class 2,1/16/2018,1
40lb 90ct,1/16/2018,1
500kg (600-800g),1/16/2018,1
500kg (300-600g),1/16/2018,1
Micro 20lb 25ct,1/16/2018,1
40lb Jumbo,1/16/2018,1
40lb 100ct,1/16/2018,1
6kg (300-450g)L1,1/17/2018,1
40lb Jumbo,1/17/2018,1
